,Date,USD/CHF,USD/BGN,USD/BRL,USD/CAD,USD/CZK,USD/DKK,USD/HKD,USD/HRK,USD/HUF,USD/NOK,USD/SEK,USD/PLN,USD/SGN,USD/JPY,USD/ILS,USD/ZAR,USD/IDR,USD/RON,USD/KRW
693,2018-09-19,0.9672,1.67565,4.13155,1.2915,21.855,6.39165,7.84525,6.3622,276.835,8.1517,8.8713,3.67195,1.369,112.285,3.5862,14.6798,14875.0,3.98415,1118.95
694,2018-09-18,0.96455,1.67625,4.1604,1.2974,21.798,6.3943,7.84345,6.36765,277.655,8.1599,8.9091,3.67575,1.37085,112.365,3.5888,14.9059,14855.0,3.98285,1122.82
695,2018-09-17,0.9626,1.67395,4.1324,1.3044,21.781,6.38565,7.84435,6.3564,277.97,8.1733,8.9115,3.67955,1.37205,111.845,3.582,14.9219,14877.5,3.97585,1126.33
696,2018-09-14,0.9675,1.6831,4.17415,1.3033,21.9145,6.4184,7.8461,6.3949,279.46,8.2554,9.0527,3.70385,1.3742,112.055,3.5793,14.9345,14805.0,3.9907,1121.66
697,2018-09-13,0.9655,1.6731,4.2077,1.2998,21.82,6.38085,7.8482,6.36055,277.21,8.2181,8.953,3.681,1.3703,111.925,3.5661,14.7759,14840.0,3.9694,1120.005
698,2018-09-12,0.97065,1.68255,4.15795,1.2997,22.0,6.4159,7.84865,6.3949,279.58,8.2594,8.9813,3.70545,1.37205,111.265,3.5751,14.9562,14825.0,3.987,1120.25
699,2018-09-11,0.9722,1.68555,4.15345,1.3067,22.097,6.4269,7.8492,6.3947,279.715,8.3197,9.0408,3.70895,1.3755,111.635,3.5802,15.05265,14857.0,3.99165,1123.99
700,2018-09-10,0.9751,1.6872,4.0867,1.3164,22.12,6.433,7.84975,6.4012,280.3,8.3893,9.0682,3.71925,1.37875,111.125,3.5821,15.19375,14857.0,3.9913,1129.9
701,2018-09-07,0.9693,1.69285,4.05965,1.3156,22.233,6.4553,7.8499,6.4275,281.27,8.452,9.0585,3.73435,1.37885,111.075,3.5931,15.2372,14820.0,4.0155,1128.57
702,2018-09-06,0.9652,1.68295,4.05895,1.314,22.123,6.4148,7.84935,6.3925,280.47,8.4221,9.1068,3.7192,1.37435,110.755,3.5841,15.333,14890.0,3.99125,1122.055
703,2018-09-05,0.9718,1.68195,4.1466,1.3175,22.131,6.4104,7.8492,6.38765,281.595,8.3942,9.0542,3.71925,1.3759,111.53,3.5999,15.435,14935.0,3.9858,1119.84
704,2018-09-04,0.97445,1.68865,4.16025,1.3188,22.2185,6.4364,7.84925,6.41525,283.035,8.3928,9.0872,3.72175,1.37615,111.455,3.6166,15.3457,14935.0,3.9967,1118.36
705,2018-09-03,0.9693,1.68315,4.159,1.3092,22.154,6.41585,7.84935,6.3945,281.28,8.3546,9.09645,3.69425,1.37165,111.08,3.6131,14.8554,14815.0,3.9846,1112.1
706,2018-08-31,0.9688,1.6856,4.0556,1.3039,22.19,6.4258,7.84905,6.41115,281.54,8.3873,9.1489,3.70875,1.37225,111.04,3.6066,14.6875,14730.0,3.99925,1115.635
707,2018-08-30,0.9691,1.6762,4.1495,1.2981,22.074,6.3886,7.8491,6.3757,280.1,8.3448,9.118,3.68455,1.36765,110.985,3.6136,14.72085,14690.0,3.98265,1114.79
708,2018-08-29,0.97055,1.6705,4.1074,1.2904,21.978,6.3696,7.8489,6.3519,278.235,8.331,9.1377,3.66205,1.36455,111.67,3.6094,14.355,14655.0,3.955,1110.64
709,2018-08-28,0.9764,1.6726,4.13425,1.2931,21.9795,6.3765,7.84965,6.3521,276.96,8.3422,9.1388,3.65265,1.364,111.195,3.6269,14.23,14622.0,3.9703,1108.3
710,2018-08-27,0.97975,1.6751,4.0775,1.2965,22.0265,6.3864,7.84985,6.3682,277.33,8.3235,9.0936,3.6574,1.36235,111.085,3.6266,14.17,14620.0,3.9787,1109.05
711,2018-08-24,0.9833,1.68285,4.102,1.3029,22.158,6.4183,7.84975,6.3997,278.34,8.3276,9.1263,3.67975,1.36495,111.235,3.6189,14.2087,14642.0,3.98945,1114.505
712,2018-08-23,0.9862,1.6945,4.11555,1.3082,22.3015,6.4628,7.84995,6.4458,281.185,8.3888,9.1426,3.71765,1.37415,111.295,3.6475,14.405,14630.0,4.01525,1124.62
713,2018-08-22,0.983,1.6865,4.0425,1.2997,22.177,6.43195,7.84955,6.4072,278.36,8.3418,9.0655,3.6826,1.3666,110.555,3.6305,14.1658,14580.0,4.0055,1117.76
714,2018-08-21,0.9853,1.6904,4.04775,1.3036,22.2465,6.44705,7.84955,6.41275,279.475,8.4044,9.0946,3.70945,1.36585,110.305,3.64,14.3926,14580.0,4.01325,1116.605
715,2018-08-20,0.9915,1.70345,3.97,1.3047,22.421,6.4956,7.8497,6.458,282.12,8.4459,9.15465,3.75245,1.3691,110.07,3.6544,14.5264,14590.0,4.04765,1118.17
716,2018-08-17,0.99585,1.70995,3.91165,1.306,22.467,6.5197,7.84955,6.4845,282.11,8.4545,9.1526,3.75325,1.371,110.505,3.6604,14.6413,14610.0,4.0693,1119.695
717,2018-08-16,0.9968,1.7193,3.90715,1.3153,22.621,6.5544,7.8499,6.5247,284.46,8.4766,9.1899,3.78365,1.3759,110.895,3.6705,14.7257,14610.0,4.0934,1127.25
718,2018-08-15,0.9936,1.72395,3.9055,1.3142,22.712,6.5712,7.85005,6.5481,285.93,8.4543,9.2052,3.80885,1.38015,110.745,3.6828,14.5699,14600.0,4.1124,1133.97
719,2018-08-14,0.99425,1.72415,3.8673,1.3056,22.652,6.5716,7.8499,6.54955,284.67,8.4163,9.144,3.79205,1.3779,111.155,3.6821,14.2449,14580.0,4.1041,1128.21
720,2018-08-13,0.9934,1.71395,3.884,1.31335,22.588,6.5324,7.8499,6.50995,283.29,8.3633,9.118,3.7703,1.37585,110.73,3.6926,14.41975,14595.0,4.08375,1137.0
721,2018-08-10,0.9954,1.7138,3.85965,1.3145,22.461,6.5321,7.8499,6.5082,283.3,8.3642,9.1219,3.76155,1.3734,110.94,3.7158,14.104,14475.0,4.08,1130.17
722,2018-08-09,0.99345,1.6969,3.8015,1.305,22.198,6.46765,7.8497,6.4515,278.25,8.3192,9.0083,3.71065,1.3679,111.085,3.6905,13.70835,14410.0,4.03825,1123.7
723,2018-08-08,0.9933,1.6846,3.77205,1.3023,22.049,6.42115,7.8492,6.3995,275.195,8.2175,8.9491,3.67265,1.36245,110.985,3.6784,13.3955,14435.0,3.99695,1117.255
724,2018-08-07,0.99545,1.6862,3.75145,1.3053,22.066,6.4257,7.8497,6.39695,275.905,8.2027,8.9162,3.67205,1.36445,111.385,3.67935,13.3341,14440.0,4.0051,1117.94
725,2018-08-06,0.99655,1.6929,3.73625,1.3004,22.1975,6.4503,7.8491,6.42185,276.89,8.2511,8.93805,3.68625,1.3681,111.405,3.7066,13.4423,14470.0,4.01745,1126.7
726,2018-08-03,0.9943,1.6907,3.708,1.299,22.13,6.4433,7.8491,6.408,276.76,8.2561,8.9148,3.68435,1.36655,111.265,3.6894,13.3256,14492.5,3.99235,1123.34
727,2018-08-02,0.9951,1.6883,3.7503,1.3023,22.157,6.4332,7.84965,6.39485,277.195,8.2424,8.8934,3.68975,1.36875,111.655,3.6898,13.4488,14475.0,3.98915,1128.21
728,2018-08-01,0.9921,1.6774,3.7499,1.3005,21.946,6.3911,7.8486,6.34865,275.095,8.1765,8.8069,3.65445,1.36175,111.725,3.6758,13.23,14440.0,3.96185,1119.49
729,2018-07-31,0.9903,1.673,3.75635,1.3007,21.881,6.3737,7.84905,6.33205,274.35,8.1569,8.79235,3.65765,1.3615,111.875,3.6705,13.275,14420.0,3.95385,1113.25
730,2018-07-30,0.9883,1.67095,3.7307,1.3036,21.863,6.3629,7.8486,6.32255,274.89,8.1346,8.7521,3.64835,1.361,111.07,3.6641,13.15785,14410.0,3.9517,1117.805
731,2018-07-27,0.9945,1.67775,3.7114,1.3053,21.987,6.39,7.8478,6.3494,276.66,8.1882,8.8408,3.67575,1.3619,111.045,3.65175,13.1793,14417.5,3.9676,1115.895
732,2018-07-26,0.9942,1.67985,3.74615,1.3074,22.0345,6.4006,7.848,6.35675,278.21,8.18995,8.8121,3.68425,1.3636,111.225,3.64955,13.2429,14460.0,3.98335,1124.38
733,2018-07-25,0.9919,1.6675,3.68865,1.3046,21.853,6.354,7.8457,6.31125,277.585,8.1353,8.7569,3.66345,1.35845,110.975,3.6327,13.10925,14460.0,3.9407,1117.785
734,2018-07-24,0.9936,1.67405,3.74805,1.3154,21.983,6.3768,7.8468,6.3356,279.16,8.1788,8.8164,3.68265,1.36395,111.2,3.6501,13.285,14530.0,3.96265,1127.41
735,2018-07-23,0.9925,1.6728,3.78265,1.3173,22.075,6.3722,7.8481,6.3244,279.12,8.1951,8.8593,3.70095,1.3652,111.345,3.6465,13.455,14490.0,3.97425,1134.195
736,2018-07-20,0.9926,1.6688,3.76805,1.315,22.069,6.3572,7.8498,6.3074,277.68,8.1798,8.8546,3.6848,1.36245,111.41,3.62815,13.4051,14480.0,3.9702,1127.9
737,2018-07-19,0.9992,1.67985,3.8295,1.327,22.264,6.4006,7.8496,6.35155,280.43,8.2341,8.9135,3.72645,1.37085,112.465,3.645,13.5384,14475.0,3.99645,1135.545
738,2018-07-18,0.9989,1.6804,3.85125,1.3171,22.203,6.4038,7.84975,6.35235,278.4,8.1703,8.8663,3.70135,1.36525,112.855,3.63765,13.2675,14405.0,3.99925,1131.16
739,2018-07-17,1.0002,1.67725,3.83875,1.319,22.171,6.39305,7.8489,6.33725,277.54,8.1534,8.8403,3.68465,1.36485,112.87,3.63195,13.2681,14370.0,3.9881,1127.0
740,2018-07-16,0.9968,1.67,3.86055,1.3135,22.084,6.3636,7.849,6.3122,275.84,8.1008,8.8249,3.67385,1.36215,112.295,3.6268,13.2201,14375.0,3.9762,1128.46
741,2018-07-13,1.00175,1.67395,3.85175,1.3161,22.155,6.3794,7.8486,6.33,276.29,8.1152,8.8835,3.69195,1.36565,112.375,3.63815,13.2684,14380.0,3.98075,1130.14
742,2018-07-12,1.0024,1.67565,3.88215,1.31535,22.207,6.389,7.8488,6.3386,278.18,8.1076,8.8702,3.70385,1.36325,112.565,3.6387,13.30225,14380.0,3.99135,1124.58
743,2018-07-11,0.99585,1.6755,3.87735,1.3206,22.2205,6.3849,7.8491,6.3358,278.77,8.1089,8.8228,3.71905,1.3642,112.015,3.6489,13.5591,14385.0,3.9909,1128.23
744,2018-07-10,0.992,1.66555,3.81515,1.3111,21.9995,6.3468,7.84835,6.29895,275.855,8.0167,8.7403,3.67725,1.35715,110.995,3.6322,13.3295,14360.0,3.9655,1114.225
745,2018-07-09,0.99155,1.6644,3.87275,1.31095,22.0,6.3434,7.8486,6.3071,275.38,8.0255,8.726,3.67005,1.3567,110.85,3.6306,13.4128,14325.0,3.96425,1113.32
746,2018-07-06,0.9899,1.66535,3.86285,1.3082,22.044,6.3441,7.8483,6.30295,275.18,8.0302,8.7233,3.70715,1.35735,110.46,3.62415,13.4702,14370.0,3.96925,1115.515
747,2018-07-05,0.9932,1.67325,3.93275,1.3133,22.183,6.3745,7.84705,6.33005,276.71,8.0615,8.7664,3.72245,1.36475,110.625,3.6393,13.53745,14385.0,3.98845,1119.33
748,2018-07-04,0.9928,1.6777,3.91375,1.31435,22.3315,6.3931,7.8431,6.343,279.18,8.1103,8.7891,3.75985,1.36495,110.475,3.6501,13.68015,14352.0,3.9997,1116.405
749,2018-07-03,0.99245,1.67775,3.89745,1.3139,22.405,6.3919,7.84505,6.3346,280.78,8.1331,8.8298,3.77165,1.3648,110.595,3.6503,13.6754,14380.0,3.9958,1114.995
750,2018-07-02,0.9936,1.68025,3.91295,1.3186,22.411,6.40205,7.84495,6.3457,283.62,8.1725,8.9655,3.77995,1.3692,110.895,3.6631,13.825,14380.0,4.00565,1118.88
751,2018-06-29,0.9907,1.6736,3.8771,1.3132,22.2375,6.3768,7.84635,6.3194,281.8,8.1445,8.948,3.74195,1.36285,110.68,3.65665,13.7275,14330.0,3.9916,1115.035
752,2018-06-28,0.99745,1.6906,3.86245,1.3246,22.422,6.4425,7.84795,6.38155,283.9,8.1884,9.0195,3.77135,1.36775,110.495,3.6555,13.763,14390.0,4.02775,1121.345
753,2018-06-27,0.9972,1.6926,3.86275,1.3339,22.4535,6.4484,7.84785,6.39025,283.54,8.193,8.9762,3.76675,1.36745,110.26,3.6483,13.85855,14178.0,4.02685,1123.565
754,2018-06-26,0.9906,1.6791,3.8016,1.33095,22.231,6.3976,7.84895,6.3335,279.9,8.1281,8.8826,3.72445,1.3632,110.065,3.6368,13.5435,14178.0,3.99975,1118.515
755,2018-06-25,0.987,1.6711,3.77665,1.3295,22.142,6.3675,7.84695,6.32825,278.17,8.1037,8.848,3.71225,1.36215,109.775,3.6187,13.55,14155.0,3.98775,1115.47
756,2018-06-22,0.988,1.67795,3.786,1.32715,22.125,6.3937,7.84635,6.3292,278.69,8.092,8.8537,3.70825,1.35825,109.97,3.6045,13.4383,14080.0,3.99885,1112.0
757,2018-06-21,0.99175,1.6857,3.7691,1.3314,22.294,6.4228,7.84595,6.3597,281.295,8.1273,8.8923,3.7313,1.35825,109.995,3.6226,13.5795,14103.0,4.02485,1110.55
758,2018-06-20,0.99615,1.69045,3.77145,1.3312,22.331,6.4392,7.84635,6.3765,279.86,8.1793,8.8834,3.73015,1.35865,110.36,3.6215,13.6553,13930.0,4.03695,1109.98
759,2018-06-19,0.99415,1.6875,3.74705,1.3284,22.299,6.4313,7.84925,6.3723,278.26,8.1845,8.8959,3.72175,1.35695,110.055,3.6309,13.752,13930.0,4.02955,1111.89
760,2018-06-18,0.99515,1.68275,3.747,1.32,22.1865,6.41125,7.8497,6.3493,278.45,8.1273,8.8157,3.70325,1.3515,110.55,3.6412,13.643,13930.0,4.0166,1103.51
761,2018-06-15,0.9976,1.68455,3.72965,1.3202,22.1685,6.4185,7.8493,6.362,277.83,8.1476,8.7839,3.69225,1.35085,110.675,3.6246,13.4344,13930.0,4.018,1103.42
762,2018-06-14,0.99705,1.69075,3.80605,1.3103,22.2745,6.4405,7.8492,6.383,279.11,8.1368,8.742,3.70455,1.34505,110.63,3.6164,13.456,13930.0,4.0328,1089.15
763,2018-06-13,0.9856,1.65875,3.7201,1.2986,21.7875,6.3183,7.8483,6.2581,271.9,8.0102,8.6075,3.62725,1.33555,110.34,3.5906,13.3093,13930.0,3.9571,1086.025
764,2018-06-12,0.9868,1.66525,3.7185,1.3015,21.872,6.3438,7.8472,6.28395,272.21,8.0521,8.6442,3.64515,1.3367,110.375,3.5872,13.3361,13930.0,3.96915,1081.835
765,2018-06-11,0.9853,1.65965,3.7097,1.29775,21.7635,6.322,7.84655,6.262,272.45,8.0431,8.6624,3.61995,1.33495,110.035,3.5696,13.16475,13930.0,3.9565,1076.88
766,2018-06-08,0.9852,1.6617,3.70945,1.2926,21.877,6.3297,7.84575,6.27205,271.55,8.0562,8.7081,3.63565,1.33525,109.55,3.5675,13.0655,13930.0,3.9587,1074.93
767,2018-06-07,0.9805,1.6577,3.90775,1.2972,21.84,6.3133,7.84615,6.25885,270.095,8.0573,8.6993,3.62365,1.33385,109.705,3.5706,12.9962,13870.0,3.9457,1071.61
768,2018-06-06,0.9863,1.66115,3.8488,1.2944,21.801,6.3245,7.84745,6.277,270.01,8.081,8.7336,3.62375,1.33275,110.175,3.5712,12.709,13852.5,3.95405,1066.885
769,2018-06-05,0.9845,1.66895,3.80685,1.29705,21.871,6.3514,7.8474,6.3015,271.98,8.1116,8.7515,3.65385,1.3347,109.795,3.5662,12.7715,13879.0,3.96905,1071.95
770,2018-06-04,0.98785,1.67185,3.7468,1.2929,21.975,6.3618,7.8456,6.30975,272.51,8.1187,8.7575,3.65345,1.3366,109.815,3.56635,12.5688,13872.0,3.98065,1070.485
771,2018-06-01,0.98815,1.67755,3.76335,1.2949,22.125,6.3839,7.8453,6.3355,274.51,8.183,8.8253,3.69085,1.3384,109.545,3.55795,12.6906,13895.0,4.00075,1071.885
772,2018-05-31,0.9858,1.67265,3.7235,1.2958,22.084,6.3652,7.8434,6.31815,273.43,8.1792,8.8138,3.69155,1.33765,108.82,3.5605,12.7013,13895.0,3.98615,1080.59
773,2018-05-30,0.9892,1.67695,3.7241,1.28735,22.155,6.3809,7.84745,6.33335,274.135,8.1824,8.8104,3.69005,1.33915,108.905,3.5696,12.5218,13990.0,3.9879,1077.095
774,2018-05-29,0.9913,1.695,3.72545,1.3018,22.462,6.4498,7.84565,6.40565,278.01,8.2837,8.95575,3.75615,1.3458,108.765,3.5919,12.6953,13990.0,4.02445,1084.37
775,2018-05-28,0.9937,1.68275,3.7352,1.29915,22.124,6.4071,7.84535,6.3598,274.12,8.1956,8.8239,3.70055,1.34265,109.42,3.57415,12.4677,13990.0,3.9907,1075.245
776,2018-05-25,0.9898,1.67895,3.65235,1.2972,22.08,6.3942,7.84575,6.3452,274.2,8.171,8.7649,3.70275,1.34165,109.395,3.56235,12.491,14120.0,3.97195,1078.375
777,2018-05-24,0.9916,1.66905,3.64955,1.28825,22.0065,6.3559,7.84785,6.3105,272.44,8.0986,8.7608,3.67755,1.33915,109.26,3.5647,12.4204,14135.0,3.95025,1081.69
778,2018-05-23,0.99555,1.67175,3.62885,1.2831,22.052,6.3691,7.84945,6.3195,272.26,8.0934,8.7607,3.67835,1.34355,110.08,3.57195,12.45255,14207.0,3.95505,1077.25
779,2018-05-22,0.99275,1.66045,3.64485,1.2819,21.8,6.3233,7.84945,6.26975,269.9,8.0615,8.6898,3.63735,1.3391,110.895,3.5608,12.5702,14138.0,3.9288,1076.54
780,2018-05-21,0.99725,1.65905,3.67715,1.2787,21.785,6.315,7.84875,6.26305,269.555,8.0506,8.6731,3.63795,1.33995,111.055,3.5726,12.6788,14185.0,3.92155,1077.695
781,2018-05-18,0.9978,1.66215,3.73695,1.2882,21.783,6.3265,7.84975,6.27335,270.335,8.1144,8.754,3.65345,1.34285,110.755,3.5924,12.7625,14152.5,3.93605,1081.365
782,2018-05-17,1.0015,1.6583,3.69665,1.2807,21.698,6.31435,7.84985,6.2608,268.91,8.1208,8.734,3.64215,1.34225,110.77,3.59285,12.6047,14052.0,3.9304,1082.585
783,2018-05-16,1.0012,1.6567,3.67605,1.2787,21.6095,6.3075,7.84995,6.2527,267.64,8.0794,8.7049,3.61845,1.34045,110.39,3.5866,12.438,14093.0,3.92405,1077.74
784,2018-05-15,1.0013,1.65245,3.65395,1.2874,21.601,6.29335,7.84995,6.2363,267.55,8.1222,8.6855,3.62905,1.34465,110.35,3.5989,12.56675,14037.0,3.9168,1080.815
785,2018-05-14,1.0006,1.63985,3.6231,1.2813,21.377,6.2457,7.84975,6.1903,264.52,8.0326,8.6421,3.5827,1.33595,109.66,3.5925,12.3305,13970.0,3.87785,1070.945
786,2018-05-11,1.0006,1.6374,3.5999,1.2793,21.339,6.2395,7.84975,6.18775,264.08,8.0019,8.5952,3.57265,1.33625,109.395,3.5752,12.254,13950.0,3.8815,1067.985
787,2018-05-10,1.0033,1.64135,3.5502,1.2767,21.3775,6.2521,7.84975,6.20075,263.775,8.0037,8.651,3.56685,1.33745,109.395,3.5641,12.3,14080.0,3.8924,1065.795
788,2018-05-09,1.00525,1.65045,3.59235,1.2854,21.581,6.2854,7.84995,6.23425,266.11,8.0767,8.7042,3.59715,1.34595,109.745,3.5839,12.5595,14080.0,3.92135,1079.38
789,2018-05-08,1.00165,1.6488,3.56355,1.295,21.557,6.2776,7.84965,6.2319,265.5,8.1404,8.8187,3.60795,1.34015,109.125,3.61835,12.56875,14050.0,3.92005,1078.555
790,2018-05-07,1.0026,1.63535,3.5534,1.2881,21.41,6.2491,7.84975,6.20465,263.85,8.0703,8.8355,3.57415,1.3358,109.095,3.6061,12.5441,14000.0,3.9048,1080.03
791,2018-05-04,0.99995,1.63535,3.53035,1.2846,21.2885,6.2277,7.84925,6.1881,262.35,8.0552,8.7999,3.55145,1.3338,109.125,3.61365,12.5,13940.0,3.8954,1074.11
792,2018-05-03,0.9976,1.6316,3.5282,1.2847,21.2685,6.2141,7.84935,6.183,261.84,8.0485,8.8137,3.55845,1.33075,109.195,3.6166,12.5868,13937.5,3.8931,1075.56
793,2018-05-02,0.9993,1.63655,3.55185,1.2884,21.429,6.2332,7.84965,6.2011,263.37,8.1224,8.9163,3.57165,1.33645,109.845,3.6236,12.7082,13945.0,3.90185,1079.85
794,2018-05-01,0.9964,1.63085,3.5076,1.2848,21.411,6.2129,7.84935,6.1775,261.825,8.0877,8.8484,3.56515,1.33345,109.865,3.6083,12.665,13912.5,3.8948,1073.48
795,2018-04-30,0.99075,1.6191,3.50725,1.284,21.19,6.1682,7.8484,6.1335,259.61,8.0159,8.7492,3.50875,1.32595,109.335,3.59645,12.4688,13912.5,3.85765,1070.455
796,2018-04-27,0.9879,1.61255,3.4568,1.2828,20.992,6.1421,7.8475,6.11425,257.85,7.9596,8.6587,3.47,1.32375,109.045,3.588,12.32815,13890.0,3.84295,1067.855
797,2018-04-26,0.9891,1.6161,3.4755,1.2867,21.041,6.15535,7.84575,6.13115,258.51,7.9954,8.6646,3.49325,1.32795,109.305,3.5867,12.406,13887.5,3.84915,1077.695
798,2018-04-25,0.9833,1.60835,3.485,1.2843,20.9355,6.1257,7.84665,6.1005,257.38,7.9725,8.5647,3.47655,1.3287,109.425,3.5878,12.4408,13920.0,3.82085,1082.215
799,2018-04-24,0.9789,1.599,3.47135,1.28335,20.799,6.0889,7.84645,6.0635,255.555,7.9026,8.5075,3.43925,1.32235,108.82,3.5652,12.3235,13887.5,3.80355,1077.275
800,2018-04-23,0.9781,1.6022,3.4527,1.2849,20.815,6.1005,7.84205,6.0743,255.86,7.88715,8.5195,3.44155,1.32555,108.71,3.5459,12.355,13895.0,3.8156,1081.2
801,2018-04-20,0.9746,1.59165,3.413,1.2759,20.6365,6.0612,7.84405,6.03115,252.955,7.8232,8.4461,3.39595,1.31635,107.665,3.52975,12.09885,13877.5,3.7909,1071.1
802,2018-04-19,0.97135,1.5842,3.3885,1.2672,20.5215,6.0328,7.84795,6.0055,251.31,7.7921,8.4047,3.37495,1.31165,107.375,3.5208,11.96025,13781.0,3.7729,1067.215
803,2018-04-18,0.96875,1.58065,3.38045,1.2629,20.451,6.0191,7.84995,5.9912,250.8,7.7616,8.4042,3.36595,1.30995,107.235,3.5134,11.93195,13774.5,3.7606,1065.12
804,2018-04-17,0.96615,1.5814,3.40795,1.2548,20.4355,6.0213,7.84985,5.9944,251.0,7.7614,8.4036,3.36565,1.31145,107.005,3.51235,11.98625,13766.0,3.7547,1067.115
805,2018-04-16,0.96005,1.57985,3.41945,1.2565,20.406,6.0162,7.84995,5.98855,250.625,7.7756,8.4169,3.35455,1.31015,107.115,3.5277,12.0525,13774.5,3.7499,1070.68
806,2018-04-13,0.9624,1.58555,3.42235,1.2613,20.518,6.0396,7.84995,6.0123,251.95,7.7749,8.4737,3.38005,1.31215,107.345,3.5166,12.069,13752.5,3.7795,1071.68
807,2018-04-12,0.9626,1.5869,3.41325,1.2584,20.524,6.0407,7.84995,6.0205,252.63,7.7708,8.4071,3.38995,1.31265,107.335,3.5116,12.0603,13769.5,3.7824,1071.035
808,2018-04-11,0.9577,1.58175,3.37465,1.258,20.4825,6.0206,7.84985,6.00955,251.72,7.7626,8.3259,3.38355,1.30915,106.795,3.5094,11.9422,13758.5,3.77005,1066.82
809,2018-04-10,0.9571,1.5831,3.4088,1.2603,20.4775,6.0269,7.84955,6.0113,251.97,7.7951,8.302,3.3884,1.30925,107.205,3.5012,12.03785,13749.0,3.7685,1064.815
810,2018-04-09,0.9562,1.5874,3.41995,1.2698,20.571,6.0444,7.84925,6.03265,252.86,7.785,8.358,3.40385,1.3115,106.765,3.5195,12.091,13764.5,3.7848,1069.715
811,2018-04-06,0.95925,1.5925,3.36975,1.2784,20.6545,6.0636,7.84845,6.0456,254.455,7.8297,8.3911,3.41915,1.31565,106.93,3.5366,12.025,13773.5,3.79655,1070.755
812,2018-04-05,0.9634,1.5979,3.34485,1.2749,20.695,6.0839,7.84885,6.0715,254.335,7.831,8.4184,3.42675,1.31625,107.38,3.5282,11.975,13766.5,3.80925,1062.63
813,2018-04-04,0.9608,1.59305,3.3297,1.277,20.627,6.068,7.84905,6.0543,253.51,7.8245,8.4019,3.4215,1.31215,106.78,3.5362,11.8825,13766.5,3.7976,1058.28
814,2018-04-03,0.95885,1.59395,3.34125,1.2807,20.6385,6.0716,7.84865,6.05765,254.2,7.8382,8.3913,3.4186,1.31165,106.605,3.5301,11.8248,13764.5,3.79785,1054.94
815,2018-04-02,0.9554,1.58985,3.31115,1.2913,20.6305,6.0553,7.84865,6.02955,254.08,7.8874,8.3915,3.42335,1.31265,105.895,3.52675,11.848,13754.0,3.78855,1057.16
816,2018-03-30,0.9541,1.5872,3.3051,1.2894,20.563,6.0484,7.84875,6.0296,253.71,7.8503,8.3423,3.42235,1.31095,106.275,3.49055,11.8385,13765.0,3.7764,1061.255
817,2018-03-29,0.9565,1.5901,3.306,1.2884,20.644,6.0607,7.84845,6.04265,253.86,7.8413,8.3603,3.42215,1.3112,106.43,3.5055,11.8393,13765.0,3.78785,1063.075
818,2018-03-28,0.9567,1.58935,3.3205,1.2923,20.687,6.05415,7.84735,6.04705,253.85,7.8624,8.351,3.4151,1.3119,106.855,3.5068,11.7753,13763.0,3.7809,1064.555
819,2018-03-27,0.9468,1.57685,3.3288,1.2883,20.536,6.0046,7.84675,5.99945,252.23,7.71795,8.2311,3.39685,1.3101,105.345,3.4895,11.67185,13742.0,3.7519,1075.135
820,2018-03-26,0.94565,1.57155,3.3119,1.2841,20.4535,5.98455,7.84585,5.98125,251.55,7.6813,8.1908,3.39205,1.30875,105.41,3.4966,11.6224,13740.0,3.73945,1075.69
821,2018-03-23,0.9472,1.58285,3.31225,1.2893,20.582,6.0294,7.84595,6.02335,253.3,7.7558,8.2472,3.42315,1.31545,104.74,3.4849,11.7428,13782.5,3.77445,1083.87
822,2018-03-22,0.9492,1.5898,3.31595,1.29405,20.654,6.0548,7.84805,6.0504,253.71,7.7504,8.2565,3.43295,1.3171,105.275,3.4807,11.8517,13752.5,3.79405,1081.21
823,2018-03-21,0.94975,1.5852,3.2725,1.2903,20.585,6.03715,7.84575,6.0316,252.37,7.6958,8.1836,3.42775,1.3126,106.055,3.4648,11.83,13762.5,3.7835,1064.755
824,2018-03-20,0.9565,1.59765,3.31175,1.30715,20.7695,6.0844,7.84445,6.0797,254.44,7.74725,8.2217,3.45635,1.319,106.535,3.4792,11.966,13750.0,3.81145,1071.915
825,2018-03-19,0.9511,1.58585,3.28625,1.3077,20.6135,6.0385,7.84235,6.028,252.28,7.7234,8.1695,3.42405,1.31705,106.095,3.472,12.01645,13764.5,3.78285,1073.495
826,2018-03-16,0.9522,1.5914,3.28105,1.3097,20.681,6.0614,7.84335,6.047,252.97,7.7156,8.1929,3.43265,1.31755,106.015,3.45755,11.9745,13749.0,3.79995,1070.53
827,2018-03-15,0.9515,1.5895,3.28615,1.30525,20.6385,6.05355,7.84165,6.0486,253.04,7.71425,8.1802,3.42395,1.31345,106.345,3.4518,11.89855,13747.5,3.7925,1069.775
828,2018-03-14,0.945,1.5815,3.26065,1.2955,20.577,6.0233,7.84115,6.0184,251.7,7.73,8.183,3.39665,1.30925,106.325,3.43645,11.772,13736.5,3.7695,1064.55
829,2018-03-13,0.944,1.57885,3.26065,1.2965,20.5715,6.0122,7.84055,6.0058,251.6,7.7368,8.2165,3.40015,1.31205,106.575,3.4318,11.81485,13750.5,3.7678,1066.875
830,2018-03-12,0.9476,1.58585,3.26225,1.2839,20.638,6.038,7.84035,6.03385,252.845,7.7443,8.2431,3.40905,1.3129,106.415,3.4433,11.8198,13770.0,3.77905,1065.02
